,BEACH ST 200,BEACH ST 300,BEACH ST 400,BEACH ST 600,BEACH ST 700,BEACH ST 800,COLUMBUS AVE 1300,HYDE ST 2800,JONES ST 2600,JONES ST 2700,JONES ST 2800,LARKIN ST 3000,LEAVENWORTH ST 2700,MASON ST 2600,NORTH POINT ST 900,POLK ST 3100,POWELL ST 2400,TAYLOR ST 2700
4447,0.0,1.0,5.0,0.0,2.0,2.0,4.0,1.0,0.0,6.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0
4448,0.0,1.0,6.0,0.0,2.0,2.0,5.0,1.0,1.0,6.0,2.0,3.0,2.0,0.0,2.0,0.0,0.0,1.0
4449,0.0,1.0,6.0,0.0,3.0,2.0,6.0,1.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,0.0,0.0,1.0
4450,1.0,1.0,6.0,0.0,4.0,5.0,5.0,2.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0
4451,3.0,0.0,6.0,0.0,9.0,5.0,7.0,2.0,1.0,3.0,0.0,1.0,3.0,0.0,1.0,5.0,0.0,2.0
4452,3.0,2.0,7.0,1.0,17.0,8.0,7.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,4.0,12.0,0.0,2.0
4453,2.0,2.0,6.0,1.0,19.0,8.0,10.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,4.0,14.0,0.0,2.0
4454,1.0,6.0,6.0,1.0,13.0,4.0,9.0,3.0,2.0,4.0,2.0,1.0,3.0,1.0,3.0,10.0,0.0,2.0
4455,1.0,6.0,7.0,1.0,12.0,5.0,10.0,2.0,3.0,4.0,3.0,3.0,5.0,3.0,6.0,8.0,1.0,2.0
4456,4.0,5.0,7.0,1.0,16.0,8.0,11.0,1.0,4.0,4.0,4.0,5.0,6.0,6.0,8.0,6.0,1.0,1.0
4457,7.0,2.0,7.0,4.0,18.0,10.0,9.0,2.0,4.0,4.0,5.0,4.0,7.0,9.0,11.0,6.0,1.0,3.0
4458,6.0,2.0,8.0,4.0,18.0,12.0,11.0,6.0,3.0,5.0,5.0,4.0,7.0,8.0,16.0,10.0,1.0,7.0
4459,9.0,3.0,13.0,3.0,24.0,17.0,12.0,6.0,2.0,7.0,10.0,4.0,9.0,8.0,16.0,14.0,1.0,7.0
4460,8.0,3.0,20.0,3.0,28.0,18.0,15.0,6.0,2.0,11.0,10.0,3.0,14.0,8.0,16.0,14.0,2.0,8.0
4461,8.0,6.0,17.0,4.0,28.0,15.0,16.0,5.0,2.0,10.0,8.0,3.0,11.0,5.0,13.0,14.0,2.0,4.0
4462,7.0,6.0,19.0,5.0,33.0,16.0,14.0,5.0,0.0,8.0,10.0,4.0,11.0,9.0,14.0,15.0,3.0,4.0
4463,12.0,7.0,25.0,4.0,38.0,18.0,13.0,4.0,1.0,6.0,10.0,3.0,11.0,10.0,12.0,22.0,6.0,3.0
4464,12.0,8.0,27.0,3.0,41.0,19.0,12.0,4.0,2.0,6.0,8.0,4.0,13.0,12.0,14.0,20.0,9.0,5.0
4465,10.0,7.0,20.0,3.0,40.0,14.0,17.0,6.0,2.0,6.0,7.0,4.0,14.0,8.0,10.0,12.0,8.0,8.0
4466,5.0,8.0,19.0,2.0,41.0,17.0,18.0,6.0,2.0,9.0,6.0,3.0,15.0,8.0,15.0,11.0,8.0,9.0
4467,4.0,9.0,21.0,2.0,39.0,15.0,18.0,7.0,2.0,11.0,7.0,3.0,12.0,5.0,16.0,11.0,8.0,9.0
4468,5.0,12.0,21.0,4.0,34.0,15.0,19.0,7.0,2.0,12.0,6.0,5.0,10.0,5.0,15.0,13.0,12.0,9.0
4469,6.0,13.0,21.0,2.0,35.0,16.0,20.0,4.0,3.0,10.0,8.0,4.0,14.0,5.0,13.0,12.0,11.0,6.0
4470,7.0,11.0,21.0,2.0,33.0,18.0,18.0,8.0,4.0,9.0,7.0,5.0,17.0,3.0,14.0,15.0,11.0,4.0
4471,7.0,11.0,15.0,1.0,32.0,19.0,21.0,7.0,5.0,9.0,8.0,3.0,18.0,6.0,11.0,18.0,10.0,4.0
4472,8.0,13.0,16.0,2.0,35.0,18.0,18.0,4.0,2.0,10.0,8.0,3.0,19.0,9.0,17.0,16.0,8.0,2.0
4473,7.0,13.0,14.0,4.0,39.0,16.0,17.0,5.0,3.0,10.0,8.0,6.0,19.0,10.0,13.0,14.0,6.0,5.0
4474,6.0,10.0,12.0,2.0,40.0,15.0,17.0,5.0,3.0,9.0,7.0,7.0,14.0,5.0,14.0,12.0,8.0,7.0
4475,6.0,11.0,20.0,1.0,40.0,11.0,25.0,5.0,4.0,6.0,7.0,8.0,12.0,4.0,15.0,10.0,5.0,5.0
4476,10.0,12.0,21.0,2.0,39.0,10.0,26.0,5.0,3.0,8.0,8.0,10.0,13.0,4.0,10.0,8.0,4.0,5.0
4477,12.0,11.0,18.0,3.0,37.0,11.0,26.0,5.0,4.0,5.0,10.0,12.0,12.0,3.0,11.0,9.0,5.0,5.0
4478,10.0,10.0,17.0,3.0,32.0,8.0,26.0,5.0,4.0,5.0,7.0,14.0,14.0,7.0,12.0,8.0,3.0,6.0
4479,7.0,9.0,15.0,4.0,32.0,14.0,20.0,5.0,4.0,5.0,7.0,15.0,17.0,9.0,11.0,7.0,3.0,6.0
4480,6.0,10.0,12.0,4.0,31.0,15.0,18.0,6.0,6.0,11.0,7.0,11.0,18.0,7.0,10.0,11.0,5.0,5.0
4481,4.0,9.0,11.0,3.0,29.0,11.0,17.0,6.0,6.0,12.0,7.0,13.0,15.0,8.0,8.0,13.0,9.0,5.0
4482,4.0,9.0,9.0,3.0,27.0,14.0,23.0,5.0,5.0,12.0,5.0,9.0,14.0,10.0,12.0,13.0,10.0,10.0
4483,3.0,11.0,9.0,2.0,32.0,17.0,22.0,5.0,4.0,9.0,5.0,12.0,13.0,13.0,13.0,16.0,9.0,9.0
4484,1.0,10.0,11.0,1.0,32.0,18.0,21.0,4.0,5.0,10.0,4.0,15.0,15.0,11.0,16.0,19.0,8.0,12.0
4485,1.0,11.0,15.0,1.0,30.0,17.0,22.0,4.0,5.0,9.0,5.0,12.0,10.0,9.0,21.0,18.0,11.0,10.0
4486,6.0,10.0,15.0,2.0,40.0,11.0,23.0,3.0,6.0,8.0,19.0,18.0,9.0,9.0,21.0,18.0,11.0,10.0
4487,5.0,10.0,13.0,1.0,45.0,11.0,26.0,4.0,6.0,10.0,14.0,18.0,11.0,8.0,17.0,18.0,11.0,7.0
4488,5.0,13.0,11.0,1.0,44.0,15.0,25.0,4.0,6.0,12.0,11.0,18.0,13.0,5.0,13.0,18.0,8.0,12.0
4489,5.0,12.0,9.0,5.0,37.0,15.0,23.0,4.0,6.0,12.0,6.0,15.0,14.0,6.0,13.0,21.0,9.0,10.0
4490,3.0,9.0,10.0,4.0,36.0,13.0,20.0,3.0,5.0,9.0,5.0,10.0,12.0,9.0,15.0,21.0,12.0,13.0
4491,3.0,8.0,9.0,3.0,33.0,13.0,17.0,3.0,4.0,9.0,3.0,11.0,15.0,8.0,12.0,18.0,11.0,13.0
4492,1.0,6.0,7.0,2.0,22.0,10.0,11.0,2.0,4.0,6.0,1.0,10.0,13.0,4.0,7.0,16.0,9.0,12.0
4493,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4494,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4497,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
4501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4539,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4540,0.0,0.0,4.0,0.0,1.0,0.0,2.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4541,0.0,0.0,4.0,0.0,4.0,0.0,3.0,1.0,7.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
4542,2.0,0.0,5.0,0.0,7.0,0.0,3.0,4.0,7.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
4543,3.0,0.0,5.0,0.0,6.0,0.0,3.0,3.0,6.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0
4544,2.0,0.0,5.0,0.0,5.0,1.0,2.0,3.0,5.0,3.0,2.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0
4545,2.0,0.0,5.0,0.0,8.0,0.0,4.0,3.0,5.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0
4546,1.0,0.0,6.0,0.0,11.0,1.0,4.0,4.0,5.0,3.0,1.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0
4547,3.0,0.0,6.0,2.0,12.0,4.0,5.0,4.0,5.0,3.0,1.0,1.0,3.0,5.0,2.0,9.0,1.0,2.0
4548,5.0,0.0,6.0,2.0,10.0,7.0,8.0,3.0,5.0,5.0,2.0,1.0,3.0,3.0,3.0,10.0,1.0,1.0
4549,6.0,0.0,6.0,1.0,10.0,3.0,9.0,5.0,4.0,4.0,2.0,2.0,5.0,5.0,4.0,10.0,2.0,1.0
4550,6.0,0.0,8.0,0.0,10.0,5.0,11.0,5.0,4.0,5.0,2.0,5.0,6.0,4.0,4.0,7.0,2.0,4.0
4551,5.0,0.0,9.0,0.0,14.0,6.0,14.0,7.0,4.0,6.0,4.0,7.0,6.0,4.0,4.0,8.0,5.0,6.0
4552,5.0,0.0,11.0,1.0,21.0,7.0,14.0,8.0,3.0,6.0,6.0,10.0,9.0,1.0,8.0,10.0,6.0,9.0
4553,4.0,0.0,11.0,5.0,30.0,13.0,15.0,7.0,4.0,9.0,7.0,9.0,9.0,2.0,11.0,13.0,6.0,6.0
4554,4.0,1.0,11.0,5.0,28.0,13.0,18.0,6.0,4.0,8.0,7.0,9.0,8.0,3.0,13.0,14.0,6.0,5.0
4555,6.0,1.0,12.0,4.0,29.0,17.0,17.0,6.0,5.0,9.0,5.0,7.0,8.0,5.0,10.0,12.0,6.0,7.0
4556,6.0,1.0,15.0,1.0,35.0,12.0,19.0,6.0,7.0,10.0,4.0,8.0,9.0,5.0,11.0,12.0,6.0,7.0
4557,7.0,2.0,15.0,1.0,35.0,11.0,22.0,4.0,7.0,11.0,3.0,6.0,10.0,8.0,14.0,13.0,6.0,7.0
4558,5.0,5.0,19.0,4.0,48.0,16.0,21.0,3.0,6.0,10.0,4.0,8.0,7.0,8.0,12.0,13.0,4.0,6.0
4559,5.0,8.0,23.0,3.0,49.0,17.0,21.0,3.0,6.0,10.0,7.0,8.0,9.0,7.0,10.0,17.0,10.0,7.0
4560,5.0,8.0,26.0,3.0,46.0,17.0,22.0,4.0,13.0,10.0,9.0,9.0,13.0,7.0,13.0,16.0,11.0,7.0
4561,6.0,9.0,28.0,1.0,36.0,15.0,21.0,4.0,13.0,6.0,8.0,14.0,12.0,7.0,16.0,15.0,8.0,8.0
4562,5.0,10.0,22.0,1.0,40.0,16.0,19.0,4.0,12.0,7.0,11.0,15.0,11.0,10.0,13.0,16.0,8.0,11.0
4563,4.0,9.0,17.0,3.0,40.0,13.0,23.0,5.0,10.0,9.0,9.0,14.0,9.0,12.0,14.0,19.0,9.0,11.0
4564,3.0,11.0,19.0,3.0,36.0,12.0,19.0,4.0,9.0,9.0,10.0,10.0,11.0,13.0,14.0,14.0,8.0,11.0
4565,4.0,10.0,21.0,3.0,33.0,11.0,20.0,3.0,9.0,8.0,8.0,13.0,12.0,12.0,15.0,13.0,7.0,14.0
4566,6.0,9.0,16.0,3.0,35.0,9.0,26.0,3.0,4.0,9.0,7.0,14.0,11.0,11.0,13.0,14.0,7.0,12.0
4567,8.0,8.0,18.0,4.0,42.0,11.0,24.0,3.0,6.0,10.0,7.0,14.0,17.0,8.0,7.0,16.0,7.0,9.0
4568,8.0,7.0,19.0,7.0,32.0,11.0,22.0,5.0,7.0,7.0,8.0,12.0,15.0,7.0,9.0,13.0,13.0,13.0
4569,9.0,9.0,20.0,5.0,37.0,11.0,27.0,5.0,9.0,8.0,7.0,12.0,14.0,5.0,14.0,16.0,17.0,15.0
4570,9.0,8.0,18.0,6.0,38.0,16.0,28.0,4.0,8.0,9.0,5.0,12.0,13.0,7.0,22.0,17.0,16.0,16.0
4571,13.0,8.0,20.0,6.0,43.0,14.0,25.0,5.0,7.0,13.0,5.0,17.0,11.0,8.0,21.0,15.0,15.0,16.0
4572,12.0,10.0,19.0,7.0,46.0,13.0,23.0,2.0,8.0,12.0,9.0,20.0,10.0,9.0,17.0,20.0,14.0,18.0
4573,14.0,9.0,19.0,5.0,44.0,14.0,27.0,2.0,8.0,14.0,9.0,16.0,12.0,7.0,17.0,21.0,13.0,20.0
4574,12.0,8.0,19.0,6.0,44.0,15.0,26.0,2.0,8.0,14.0,9.0,14.0,12.0,5.0,20.0,19.0,17.0,21.0
4575,11.0,9.0,18.0,4.0,42.0,12.0,23.0,2.0,7.0,15.0,10.0,17.0,12.0,9.0,16.0,18.0,16.0,21.0
4576,11.0,7.0,19.0,4.0,41.0,16.0,19.0,2.0,5.0,13.0,8.0,18.0,13.0,9.0,17.0,18.0,15.0,20.0
4577,11.0,8.0,16.0,4.0,43.0,17.0,18.0,2.0,4.0,10.0,4.0,19.0,13.0,12.0,17.0,15.0,13.0,16.0
4578,8.0,8.0,15.0,5.0,38.0,16.0,16.0,3.0,3.0,7.0,6.0,23.0,12.0,11.0,16.0,15.0,11.0,15.0
4579,6.0,8.0,17.0,2.0,36.0,17.0,17.0,2.0,6.0,7.0,7.0,29.0,13.0,10.0,14.0,17.0,13.0,16.0
4580,7.0,7.0,14.0,3.0,34.0,18.0,18.0,2.0,8.0,8.0,9.0,25.0,15.0,5.0,14.0,15.0,13.0,12.0
4581,10.0,7.0,14.0,3.0,34.0,15.0,16.0,2.0,9.0,10.0,10.0,20.0,18.0,4.0,15.0,15.0,11.0,11.0
4582,14.0,11.0,16.0,2.0,33.0,12.0,18.0,3.0,9.0,9.0,8.0,10.0,17.0,7.0,19.0,13.0,8.0,12.0
4583,12.0,9.0,15.0,1.0,34.0,11.0,18.0,2.0,9.0,10.0,7.0,9.0,15.0,7.0,17.0,12.0,13.0,13.0
4584,12.0,8.0,13.0,1.0,31.0,16.0,14.0,4.0,6.0,9.0,4.0,9.0,13.0,6.0,12.0,13.0,12.0,12.0
4585,10.0,7.0,14.0,0.0,29.0,15.0,15.0,5.0,6.0,8.0,5.0,10.0,15.0,10.0,8.0,11.0,10.0,13.0
4586,9.0,8.0,15.0,0.0,33.0,10.0,18.0,5.0,7.0,8.0,5.0,10.0,18.0,7.0,12.0,13.0,8.0,13.0
4587,6.0,12.0,15.0,0.0,29.0,9.0,17.0,6.0,7.0,11.0,6.0,12.0,17.0,7.0,12.0,12.0,6.0,14.0
4588,5.0,10.0,14.0,0.0,19.0,9.0,13.0,4.0,4.0,5.0,4.0,7.0,15.0,4.0,10.0,10.0,5.0,9.0
4589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
4591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4592,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4595,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4597,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4598,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4605,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
