,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
0,1.0,0.9361741871319593,0.8374909992041165,0.760692580202226,0.931212915970679,0.9346585009928222,0.9391166831545177,0.9361880376526943,0.9329044857450702,0.9120257973645773,0.8517571637559944,0.908246937269909,0.5613482733625588,0.6472047416277534,0.6489480167831846,0.8954231999809064,0.8804427086049321,0.9227494438011526,0.9317578166305711,0.925489937328243,0.9199205702187865,0.9177719992264537,0.9142460637694712,0.914101321139709,0.8568407961702378,0.8496397904822437,0.9358228696816336,0.9397896223898173,0.8389462271663805,0.9091795073651432,0.788533963638864,0.6242435969425797,0.837885187147003,0.9279866018713401,0.8258424366031362,0.5989068074757322,0.40442585781276014,0.9058782858993326,0.9205323193812793,0.9302913906612916,0.8715125429425529,0.8863414672895767,0.8432694175148943,0.7813869699625684,0.9237086823627825,0.8637169296353383,0.9242198068563104,0.666353950682896,0.8893691653841916,0.934159141639005,0.9237938996678399,0.9324333820927813,0.9283833698999138,0.6065971974375284,0.7833807492715297,0.6286024413202814,0.6225781721896626
1,0.9361741871319593,1.0,0.8378644697054798,0.7609822052778683,0.9365303275394891,0.9402371212486399,0.9410047791748899,0.9385312724156103,0.9396229760006981,0.9161387058152142,0.851996702816221,0.913130071733474,0.5657612055797893,0.6482739541630516,0.6463056525859615,0.8962496514905236,0.8787125135824224,0.9245018509866352,0.9354152744622508,0.9266785917605262,0.920063103133623,0.9158690233576455,0.9163776165233776,0.913669869078737,0.8607231247428215,0.8519812673660174,0.9430601916320919,0.9447298765150922,0.8427543854897253,0.9137542891809897,0.7879370692646671,0.6204106604611841,0.831875045889494,0.9280407264821022,0.8298015182559131,0.5936011622241498,0.4115158925733383,0.9062875407896386,0.9290696067332285,0.936734784926171,0.8676136225066767,0.8874113524244689,0.8408164513743465,0.7770239513958073,0.9290916712250613,0.8686758116045667,0.9311456344496892,0.6698794276586227,0.8878960279138318,0.9361541216842315,0.9275839469448727,0.9354517807253035,0.9316989306920376,0.6068039962069234,0.7840026445313439,0.6280352820573528,0.6316757838056192
2,0.8374909992041165,0.8378644697054798,1.0,0.6883167104056083,0.8505001677369438,0.8569484456449071,0.8607871687922529,0.8610754764306736,0.8565028782655706,0.8336912110540737,0.7670890839805605,0.8229534604332805,0.4911992935369706,0.5848935508660222,0.5929109857736042,0.8157618225371448,0.8059827388135817,0.8332636336074849,0.8466799807364392,0.8414601488815303,0.841923910366341,0.8308287655898787,0.8225567828337584,0.8295830485966841,0.7713965315159902,0.7726047281919826,0.8514650766514243,0.8543292213313183,0.7545569200911516,0.8268016291765355,0.7344938241455268,0.5822804894685313,0.7805043371956271,0.8371275238072309,0.7727535855236506,0.5241057118758516,0.35045247842842087,0.8168333475353987,0.8388400134291255,0.8503173328691779,0.8011012738853299,0.8159821716347226,0.7383652401502888,0.7003736414542315,0.8454960130532627,0.7969398222784122,0.8469658732748927,0.5928325821609249,0.8075548253392293,0.8369723712105128,0.8302430893749398,0.8363301823546893,0.8399277237029126,0.5515585217822582,0.7136626894192258,0.576961079012839,0.5577212460774987
3,0.760692580202226,0.7609822052778683,0.6883167104056083,1.0,0.7885836843764584,0.7895707182652609,0.7782847873905551,0.7822451519827899,0.7780252290641274,0.7597906005243982,0.7115815110487854,0.7475640147342103,0.5925677929763924,0.6234876475104598,0.5021691994828424,0.6967685589952505,0.7234630564313471,0.768984652315178,0.7604307451896003,0.7904121569696635,0.7982733938047667,0.7620130255414362,0.7552738983325953,0.7609306852825868,0.6983494473383217,0.6795074582092419,0.7713593979208416,0.7738677702964257,0.7314187141003236,0.7619293944965517,0.6367495115185807,0.5319669618941236,0.6949772500259996,0.7563630316963461,0.6896876846137665,0.5617150138677309,0.35477379440847323,0.7181041416087518,0.7350274500001925,0.7693565602409428,0.7219246632062165,0.7386839163470797,0.6656283317577772,0.6348454356577186,0.7594058954090109,0.7222160015906725,0.7612572767750985,0.5390753781206886,0.6997820316457349,0.7673551909597195,0.7576852560918352,0.7626780258030974,0.7526699153716524,0.6451445292963272,0.6457683591923676,0.5391760532548652,0.5295400155754946
4,0.931212915970679,0.9365303275394891,0.8505001677369438,0.7885836843764584,1.0,0.951168943597482,0.9556393681945993,0.9541246406395208,0.9471420046978553,0.9251926849076386,0.8565361797539592,0.9171291632636164,0.5622787517683727,0.6695440652384229,0.6519744485261919,0.8983679585955632,0.8941376882611245,0.9356392343448131,0.9434104091792653,0.9459641882814728,0.9400255886997629,0.9294226476139207,0.9217525294385563,0.9286023801188638,0.8618630362927011,0.858583227551472,0.9484227075864353,0.951405661992134,0.8467619718774038,0.922525331275482,0.8125318613253466,0.6429321350744239,0.8585748177203166,0.9345788106235288,0.8484507700232453,0.5961709171893551,0.3903076957689697,0.9000548294741646,0.9239567156708075,0.9457450879069328,0.886757608989022,0.9063427956734743,0.8341009432242084,0.7853442632991077,0.9380414079212652,0.8785643316273855,0.944593342910759,0.6614211217742488,0.9038902753174952,0.9359056094670548,0.9256807976836312,0.9366584467513024,0.9349719206338516,0.6292178749585254,0.7988331623939997,0.6450220383947809,0.6321051989520781
5,0.9346585009928222,0.9402371212486399,0.8569484456449071,0.7895707182652609,0.951168943597482,1.0,0.9630707097245524,0.9606068661434145,0.9549619705211285,0.9300292972985648,0.8643895956281886,0.9221120695668367,0.5722810021289689,0.6642037603057876,0.6566330706059326,0.9065242026031399,0.896360905903321,0.9336160432072657,0.9474060753750619,0.9456913706257469,0.943640367136991,0.933257659004793,0.920416574372573,0.9254067340922032,0.8648447233418166,0.8540323140563888,0.9552068560728662,0.9567959883167703,0.8488959278785497,0.9294519472066773,0.8069724951111358,0.6432364538818761,0.860580755192691,0.9409071399398533,0.8528031144277437,0.608820647875191,0.41058684931771455,0.9119027990450184,0.9349145190881741,0.9493819791551417,0.8924121202212476,0.9048254340626699,0.8420936265504948,0.7812605625929931,0.9447855927213543,0.8854224934587538,0.9469266746373148,0.6753458944166235,0.8941533254953355,0.9407578616317236,0.9307807242707165,0.9372963241000244,0.9402685935478267,0.6341541393793002,0.798825006538435,0.6398614173979712,0.6347623048766999
6,0.9391166831545177,0.9410047791748899,0.8607871687922529,0.7782847873905551,0.9556393681945993,0.9630707097245524,1.0,0.9675246609132008,0.960556282710108,0.9331535730567342,0.8688715142667758,0.9252890010373732,0.5533301125435306,0.6490737335442216,0.6677083848380909,0.9165855437232504,0.9051018150898553,0.9333955958257545,0.9534716053645449,0.9473701695220411,0.9487645854674183,0.9430936227309733,0.9301361559640884,0.9343059273092059,0.8696197903025444,0.8604538551157086,0.9547146521039455,0.9557403062572699,0.8439374382210475,0.9331608834330984,0.8160807018949424,0.6567183173507717,0.8731745282554794,0.945729945908779,0.8502762790299954,0.5982097491100264,0.3990380797093548,0.9226290915741335,0.941102736167851,0.9494506516475675,0.89629816011514,0.911823853801397,0.8437720235524807,0.7922802396742007,0.9465145357398713,0.8895353714496159,0.9479370787875708,0.6753074812360375,0.9013373491200337,0.947425021037265,0.9350550311905136,0.9413921496476346,0.9451442229485625,0.6178335610706802,0.8014609543336487,0.6462196654739055,0.6373796160443552
7,0.9361880376526943,0.9385312724156103,0.8610754764306736,0.7822451519827899,0.9541246406395208,0.9606068661434145,0.9675246609132008,1.0,0.9583275896838221,0.9330874765826972,0.8642876406606176,0.9235863759212459,0.5723958471287949,0.6683980521562825,0.6686314055750712,0.9095003582680729,0.9012451660520282,0.9327225343111774,0.9489643768862974,0.9480921663876924,0.9484179022904977,0.9398700650179399,0.9245596436894429,0.9294082302298213,0.8661937276977799,0.8591309915626185,0.953567046013225,0.9549576600423035,0.8547030339104633,0.9329310955992711,0.8132594125548227,0.6519234679093976,0.8665748636836752,0.9417160514638211,0.8488720033652586,0.596384923211463,0.4000971071817701,0.9165760827607247,0.9360792845378612,0.9490513331365102,0.8941438063595439,0.9082188791574548,0.8469107239586703,0.7871862298227709,0.944646500618013,0.8887032789118696,0.9481721424045734,0.6737238367646097,0.8988146236668997,0.9447162313031524,0.9325380926928808,0.9371537065862942,0.9386173068450747,0.641111205800838,0.7987525870698502,0.643591542332852,0.6319640094118468
8,0.9329044857450702,0.9396229760006981,0.8565028782655706,0.7780252290641274,0.9471420046978553,0.9549619705211285,0.960556282710108,0.9583275896838221,1.0,0.9315557047422531,0.8592688619699317,0.9266726566983042,0.5650925790453598,0.6591278189068827,0.6653558539291323,0.9080235474073365,0.8957081087583655,0.9298426993945478,0.9448310829143266,0.9411446003340163,0.9418133447238879,0.9340249285597477,0.9226759592062298,0.924589423776446,0.867240511399522,0.8532500701236059,0.9496432259697049,0.9527082416913725,0.8491649920884342,0.9302771510086729,0.8071796980766341,0.6437263783027406,0.8569008682515991,0.9411259987995754,0.8461293808919828,0.5956196050748844,0.4024502344921022,0.9141243118868296,0.9348529816147959,0.946054992921136,0.8883906938630246,0.9040132721540776,0.8422925889417054,0.787657991614511,0.9420506832685654,0.8841278787278125,0.9414654728884034,0.6754067942151201,0.8978422229639059,0.9438359962539427,0.930440072680602,0.9356801150744248,0.9413566571161819,0.6219861410987063,0.7932306519921211,0.6388936817821936,0.637908189076839
9,0.9120257973645773,0.9161387058152142,0.8336912110540737,0.7597906005243982,0.9251926849076386,0.9300292972985648,0.9331535730567342,0.9330874765826972,0.9315557047422531,1.0,0.8413109061844133,0.9059441063233068,0.5621197227431746,0.6483174480624042,0.6417083073928774,0.885293162950757,0.8706245458364645,0.9103936559319615,0.9211365386875423,0.9175285362336488,0.9188738324522392,0.9103947689037108,0.8974044788578025,0.9017564527893503,0.8467755761898249,0.8380737247499161,0.9289170495667094,0.9314477086709793,0.8333206563844109,0.9049377008320643,0.7785048147101146,0.6192871697859245,0.8366883190223466,0.9176343573854676,0.8277987633958582,0.593074532678096,0.40547773398166764,0.8868239604371271,0.9099253101446957,0.92352021419252,0.8664300056004688,0.8818208973120836,0.8255804469422316,0.7612789528966347,0.9200409276478203,0.8613041852095985,0.9192934010983629,0.6620044750459628,0.872441056075121,0.9160653395723626,0.9049023867015633,0.911452303087673,0.9141064710115224,0.6206003982937276,0.77474272880497,0.6215672877935461,0.6179075317168107
