,0,1,2,3,4
0,1.0,0.8260998925410415,0.8018531093415812,0.8013317545251869,0.8142482521511909
1,0.8260998925410415,1.0,0.9211575856872419,0.916108146695386,0.9133200098574051
2,0.8018531093415812,0.9211575856872419,1.0,0.9168260190854906,0.9124871985364866
3,0.8013317545251869,0.916108146695386,0.9168260190854906,1.0,0.9130624678817892
4,0.8142482521511909,0.9133200098574051,0.9124871985364866,0.9130624678817892,1.0
