,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
0,1.0,0.7514758975351457,0.7786403998116042,0.8340053838403942,0.7776624882063744,0.7920600911011818,0.7778993258164244,0.8010689023290191,0.7993169833387732,0.7169519066122191,0.869260224704426,0.778215366800207,0.6887060049143424,0.7214873518282113,0.7036622584813659
1,0.7514758975351457,1.0,0.6973389719895701,0.7482394282861907,0.7082508837493744,0.720235486902827,0.7493057361485137,0.7720833089160333,0.8074873041846367,0.6922863777992815,0.7598813109425269,0.7525513969844488,0.6512734130905748,0.6815143038626923,0.6575248521602398
2,0.7786403998116042,0.6973389719895701,1.0,0.8405818725060437,0.7569358044748994,0.7478016424184254,0.7040994001017444,0.7552284481634467,0.7091260736392878,0.6992578730353939,0.8187022137074598,0.758984225926567,0.6332257026675262,0.6116307984255361,0.6948594930014195
3,0.8340053838403942,0.7482394282861907,0.8405818725060437,1.0,0.7893385725572881,0.785071322542765,0.7573390406258043,0.8185046000872688,0.7745460576872093,0.7223066804137327,0.8557618661236459,0.7975477697494057,0.689557047739457,0.6695437534857834,0.7051758900573725
4,0.7776624882063744,0.7082508837493744,0.7569358044748994,0.7893385725572881,1.0,0.7221593772071497,0.7206989419961327,0.761907042214698,0.7333950643065487,0.6779731654458216,0.7850687078603494,0.7516903828514496,0.6864263829848805,0.6677427937649795,0.7410962498030701
5,0.7920600911011818,0.720235486902827,0.7478016424184254,0.785071322542765,0.7221593772071497,1.0,0.8230829687515415,0.7433908195701556,0.7223398578066602,0.7101901277341527,0.8010181246045913,0.7739852313869134,0.6221106204658114,0.6910755853074065,0.6625415383166806
6,0.7778993258164244,0.7493057361485137,0.7040994001017444,0.7573390406258043,0.7206989419961327,0.8230829687515415,1.0,0.7605260589100953,0.8002325441253152,0.6863205504539278,0.7682220001035726,0.7334365049687842,0.6576126521428878,0.7157468322187687,0.6602013623055921
7,0.8010689023290191,0.7720833089160333,0.7552284481634467,0.8185046000872688,0.761907042214698,0.7433908195701556,0.7605260589100953,1.0,0.8180365337256664,0.6853620828316709,0.8292615260004812,0.7503214917468027,0.6939112196513642,0.6923012891494583,0.7002614688920556
8,0.7993169833387732,0.8074873041846367,0.7091260736392878,0.7745460576872093,0.7333950643065487,0.7223398578066602,0.8002325441253152,0.8180365337256664,1.0,0.688020030527652,0.78854383706698,0.7350080779503813,0.7244922224874619,0.7491794939254409,0.7342162238201663
9,0.7169519066122191,0.6922863777992815,0.6992578730353939,0.7223066804137327,0.6779731654458216,0.7101901277341527,0.6863205504539278,0.6853620828316709,0.688020030527652,1.0,0.7176430094236765,0.7442763641888204,0.6056737595284836,0.6412138205458848,0.6256483803041573
10,0.869260224704426,0.7598813109425269,0.8187022137074598,0.8557618661236459,0.7850687078603494,0.8010181246045913,0.7682220001035726,0.8292615260004812,0.78854383706698,0.7176430094236765,1.0,0.7930698196182447,0.6991825280010732,0.6997890915447927,0.7277453403181342
11,0.778215366800207,0.7525513969844488,0.758984225926567,0.7975477697494057,0.7516903828514496,0.7739852313869134,0.7334365049687842,0.7503214917468027,0.7350080779503813,0.7442763641888204,0.7930698196182447,1.0,0.6442499624656992,0.656492861021711,0.6825197272646741
12,0.6887060049143424,0.6512734130905748,0.6332257026675262,0.689557047739457,0.6864263829848805,0.6221106204658114,0.6576126521428878,0.6939112196513642,0.7244922224874619,0.6056737595284836,0.6991825280010732,0.6442499624656992,1.0,0.6554461479518766,0.6613373813456322
13,0.7214873518282113,0.6815143038626923,0.6116307984255361,0.6695437534857834,0.6677427937649795,0.6910755853074065,0.7157468322187687,0.6923012891494583,0.7491794939254409,0.6412138205458848,0.6997890915447927,0.656492861021711,0.6554461479518766,1.0,0.6612316820581182
14,0.7036622584813659,0.6575248521602398,0.6948594930014195,0.7051758900573725,0.7410962498030701,0.6625415383166806,0.6602013623055921,0.7002614688920556,0.7342162238201663,0.6256483803041573,0.7277453403181342,0.6825197272646741,0.6613373813456322,0.6612316820581182,1.0
