,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,1.0,0.8096489004687689,0.6141455589365364,0.7501201370691516,0.6634041892126439,0.6538286220451107,0.7813600072543351,0.7075274430592007,0.7888366240372625,0.7249216161654163,0.7828668994704422,0.7551838119143467,0.7581788524635057,0.6653096239146445,0.5513972333870035,0.5550068658871132,0.6891089332992709,0.7340752522018513
1,0.8096489004687689,1.0,0.7241527576358121,0.739669881707998,0.7968277761374494,0.6718668333380183,0.8299922837068457,0.7032258355846845,0.8251801995478489,0.7857010135111947,0.804800907620395,0.839352814251305,0.8508476960999117,0.7229374749859993,0.5598973147064562,0.5724047009721956,0.8164065535245667,0.8257749204182728
2,0.6141455589365364,0.7241527576358121,1.0,0.548463235309982,0.6565222335756845,0.5234319592419961,0.6152631825135049,0.4855117228838975,0.7084075788125055,0.5716844583019252,0.5859497680481193,0.6453469472413166,0.6458783424095045,0.5588798863904356,0.3866156852422165,0.39644473576278294,0.6329246125340758,0.6073219487892185
3,0.7501201370691516,0.739669881707998,0.548463235309982,1.0,0.6322581362998719,0.6232435026842983,0.7402815753836693,0.6863218378913558,0.7226564889634793,0.6766726646190148,0.7252419406140713,0.7344364918291548,0.7218370502098117,0.6072002968468055,0.49527584480411824,0.5065304165904261,0.6628685098545741,0.7235287238428996
4,0.6634041892126439,0.7968277761374494,0.6565222335756845,0.6322581362998719,1.0,0.6315957007616769,0.7475021141248763,0.6052495266061716,0.7318442577368826,0.7337835992089742,0.71451193394816,0.8100338073106444,0.8021278896310876,0.6741490610897531,0.4841335474270788,0.5146842473696144,0.7830792183854414,0.7831526834758169
5,0.6538286220451107,0.6718668333380183,0.5234319592419961,0.6232435026842983,0.6315957007616769,1.0,0.667460237925164,0.5626598152418372,0.6672717618071714,0.6285437922858271,0.6467525659320943,0.6690218255085258,0.6524147851274235,0.5402363846328095,0.4596485309978802,0.4278631137621872,0.6285663914467431,0.6794550514670252
6,0.7813600072543351,0.8299922837068457,0.6152631825135049,0.7402815753836693,0.7475021141248763,0.667460237925164,1.0,0.7664096199018559,0.7635567750748192,0.7644766382543113,0.8191795190300788,0.8314911937881159,0.8187240436493807,0.6742218702995569,0.5558307416380205,0.5494693107295253,0.7523246392473479,0.8081711440707225
7,0.7075274430592007,0.7032258355846845,0.4855117228838975,0.6863218378913558,0.6052495266061716,0.5626598152418372,0.7664096199018559,1.0,0.6795695371747694,0.6924393539959457,0.7339474825108823,0.7172767624034294,0.7165959087481439,0.5923022773619131,0.4926787145025321,0.5011081787359788,0.641822309415054,0.702218512437113
8,0.7888366240372625,0.8251801995478489,0.7084075788125055,0.7226564889634793,0.7318442577368826,0.6672717618071714,0.7635567750748192,0.6795695371747694,1.0,0.7503497835460661,0.7614332765767282,0.7990596917354662,0.7796542734969251,0.668471086638749,0.5184311854298899,0.5401263563521853,0.7669540130275587,0.7918066912969807
9,0.7249216161654163,0.7857010135111947,0.5716844583019252,0.6766726646190148,0.7337835992089742,0.6285437922858271,0.7644766382543113,0.6924393539959457,0.7503497835460661,1.0,0.7786071827876234,0.7922950910130453,0.7882835249655311,0.6690921611461318,0.5483868962644368,0.5672418143666976,0.7684422377693199,0.8177797657803694
