,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,1.0,0.7412952181305373,0.7027605336582673,0.7446282034415881,0.6421359605541093,0.5594198383256541,0.7208285496601838,0.7143831165988397,0.4686450734507127,0.6905423661187087,0.7298671540703907,0.759821561066813,0.6774195113176573,0.5940545552718933,0.769801359663799,0.6276534694024584,0.7444255005984858,0.6213799216436035
1,0.7412952181305373,1.0,0.7975996738264928,0.8001731932910331,0.6969864854186318,0.6005299668503759,0.8055344096308845,0.7584399137758943,0.48644321886074343,0.6943534484479752,0.83444061850309,0.8315399447856975,0.7016656532742579,0.6231645175239262,0.796515788299949,0.6694768677014007,0.8200415570283163,0.6440496314211018
2,0.7027605336582673,0.7975996738264928,1.0,0.7907923009434659,0.6581083531787393,0.5406236529234707,0.7439026190500263,0.692997816414787,0.46039965886403006,0.6528314696372155,0.7797247024106118,0.8165831340338859,0.677253187541835,0.5702835174874228,0.7195411841279815,0.6044342654342897,0.7615138969343288,0.5723374597307
3,0.7446282034415881,0.8001731932910331,0.7907923009434659,1.0,0.6853456664946188,0.5626982890111776,0.7543379111893632,0.7185743353297096,0.4881562608684393,0.6960419017113926,0.7725201444468116,0.8231220608831258,0.7016835009862903,0.6068388477882,0.7791483398349647,0.6299995727009271,0.7742231415565483,0.6177940998432987
4,0.6421359605541093,0.6969864854186318,0.6581083531787393,0.6853456664946188,1.0,0.5079317277310224,0.6882845180955852,0.6331852748866502,0.4201846947613968,0.5536579379119101,0.6912563121157013,0.6907797797828801,0.6390817496733696,0.5300376601696183,0.7201160645748712,0.5823753109831248,0.697158674868971,0.5572754219259776
5,0.5594198383256541,0.6005299668503759,0.5406236529234707,0.5626982890111776,0.5079317277310224,1.0,0.6247451731992592,0.631549087959512,0.3939068890550315,0.5498632106577149,0.6348791207700486,0.5858688724454311,0.5048066310914336,0.508540371143713,0.6369688010216772,0.5307162619586097,0.634766349307873,0.5655967689781894
6,0.7208285496601838,0.8055344096308845,0.7439026190500263,0.7543379111893632,0.6882845180955852,0.6247451731992592,1.0,0.8053686140356391,0.4646745621784865,0.6824198321782811,0.8467488059521437,0.7861506465776846,0.6705496986752848,0.6310855676615631,0.8169739444793316,0.6824503725726019,0.8234387347754967,0.6968390465185862
7,0.7143831165988397,0.7584399137758943,0.692997816414787,0.7185743353297096,0.6331852748866502,0.631549087959512,0.8053686140356391,1.0,0.4808008823757738,0.7348903141690114,0.7976072100250189,0.7285430222917751,0.6206037373812014,0.6366310813480264,0.8283751532336473,0.6490567153558315,0.7983814045428399,0.7306874639505445
8,0.4686450734507127,0.48644321886074343,0.46039965886403006,0.4881562608684393,0.4201846947613968,0.3939068890550315,0.4646745621784865,0.4808008823757738,1.0,0.4381293788164936,0.49940038944214077,0.49199193101128097,0.41457704113431976,0.4093194180129566,0.5187580106479706,0.40839976313837345,0.49951334344020737,0.4345731601821179
9,0.6905423661187087,0.6943534484479752,0.6528314696372155,0.6960419017113926,0.5536579379119101,0.5498632106577149,0.6824198321782811,0.7348903141690114,0.4381293788164936,1.0,0.6833957868781934,0.6944090867347222,0.6408904716704894,0.5731641224016205,0.7685652551663995,0.5911188775534774,0.688694731453666,0.6026787284804471
10,0.7298671540703907,0.83444061850309,0.7797247024106118,0.7725201444468116,0.6912563121157013,0.6348791207700486,0.8467488059521437,0.7976072100250189,0.49940038944214077,0.6833957868781934,1.0,0.8169271337865656,0.6768039480951533,0.6289692964874162,0.799047669564167,0.682999181452623,0.8363324701084499,0.703271232254354
11,0.759821561066813,0.8315399447856975,0.8165831340338859,0.8231220608831258,0.6907797797828801,0.5858688724454311,0.7861506465776846,0.7285430222917751,0.49199193101128097,0.6944090867347222,0.8169271337865656,1.0,0.7219420022562271,0.6078668359207055,0.7711193600474675,0.6544513453039374,0.8060865682986824,0.6199633114135438
12,0.6774195113176573,0.7016656532742579,0.677253187541835,0.7016835009862903,0.6390817496733696,0.5048066310914336,0.6705496986752848,0.6206037373812014,0.41457704113431976,0.6408904716704894,0.6768039480951533,0.7219420022562271,1.0,0.5426551755693106,0.6950942298623083,0.5754625082263017,0.6888851086855986,0.5343026136672931
13,0.5940545552718933,0.6231645175239262,0.5702835174874228,0.6068388477882,0.5300376601696183,0.508540371143713,0.6310855676615631,0.6366310813480264,0.4093194180129566,0.5731641224016205,0.6289692964874162,0.6078668359207055,0.5426551755693106,1.0,0.6690425647382112,0.5321430713256748,0.6373797052890655,0.5531146842297816
14,0.769801359663799,0.796515788299949,0.7195411841279815,0.7791483398349647,0.7201160645748712,0.6369688010216772,0.8169739444793316,0.8283751532336473,0.5187580106479706,0.7685652551663995,0.799047669564167,0.7711193600474675,0.6950942298623083,0.6690425647382112,1.0,0.6898916944776019,0.8294534581342448,0.7349252989358535
15,0.6276534694024584,0.6694768677014007,0.6044342654342897,0.6299995727009271,0.5823753109831248,0.5307162619586097,0.6824503725726019,0.6490567153558315,0.40839976313837345,0.5911188775534774,0.682999181452623,0.6544513453039374,0.5754625082263017,0.5321430713256748,0.6898916944776019,1.0,0.685887518567402,0.5809681270770813
16,0.7444255005984858,0.8200415570283163,0.7615138969343288,0.7742231415565483,0.697158674868971,0.634766349307873,0.8234387347754967,0.7983814045428399,0.49951334344020737,0.688694731453666,0.8363324701084499,0.8060865682986824,0.6888851086855986,0.6373797052890655,0.8294534581342448,0.685887518567402,1.0,0.6980222953644517
17,0.6213799216436035,0.6440496314211018,0.5723374597307,0.6177940998432987,0.5572754219259776,0.5655967689781894,0.6968390465185862,0.7306874639505445,0.4345731601821179,0.6026787284804471,0.703271232254354,0.6199633114135438,0.5343026136672931,0.5531146842297816,0.7349252989358535,0.5809681270770813,0.6980222953644517,1.0
