,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,1.0,0.9278849839666141,0.9169262927595462,0.9208626233441537,0.9043030309297629,0.9205451784014581,0.879872411349139,0.3963133581011547,0.8548581239601628,0.8823572760003633,0.8955960846698223,0.8413386582434125,0.8727855102743012,0.8956604469253706,0.791526714846281,0.7560932694987855,0.9298547039442316,0.8520805205114615,0.8721612059596718,0.8944089143301021,0.8752077801114362,0.8960447843843479,0.892700759757696,0.8318554510654198,0.9217676188014107,0.9208935734265536,0.9125913844468855,0.9214665297623368,0.9127115823872207,0.7814997869063016,0.7702638985317922
1,0.9278849839666141,1.0,0.9379917741098809,0.9403662175677593,0.9259271064375796,0.9370549847087734,0.8976679184346551,0.40807417784008226,0.8714352264825643,0.8973037679238949,0.9107490038425802,0.8548730353230254,0.8959521755945236,0.9066881280891703,0.8133007277640215,0.7842324373356363,0.943855372613677,0.8684150212087577,0.8798431655146273,0.9060998004940637,0.8917504593806213,0.9137671686926204,0.9051884065559272,0.8493965598778437,0.9380103638061311,0.9371929561284523,0.9262451172920066,0.9423008789893583,0.9316614261214269,0.8034874996383754,0.7860742351496492
2,0.9169262927595462,0.9379917741098809,1.0,0.93858207166575,0.9327893012800338,0.9316594526953853,0.9038464517710925,0.41918440652375266,0.8776502258217211,0.8974607490647528,0.8991714375959068,0.8612419037264334,0.9043066105824183,0.899974414094086,0.8179161676132863,0.796157165313816,0.9357362763514547,0.8803540696769333,0.8832345165852712,0.9017525384658598,0.8977370468655459,0.9214263430875602,0.9086500879504138,0.8577027192795517,0.9342409989510261,0.9349138147307547,0.9283106146228649,0.9452843879394088,0.9351554210072875,0.8052104096910125,0.7882096753061207
3,0.9208626233441537,0.9403662175677593,0.93858207166575,1.0,0.9284156763531469,0.9328507913921418,0.8946853450861322,0.4080379261880379,0.8756908382390567,0.8936761248590951,0.9095372389348778,0.8604427151067061,0.8933744884064728,0.9022819253164857,0.8144347472659029,0.7843988003742758,0.9401441763648606,0.8564838503343578,0.8827967482357783,0.9091272963815729,0.8953931742699464,0.9193181985586364,0.9055465964526027,0.8484202912254927,0.9329781726277828,0.9307185477541527,0.9265291847171226,0.9429120060007412,0.9267980198057576,0.8129641957950798,0.7806577563723147
4,0.9043030309297629,0.9259271064375796,0.9327893012800338,0.9284156763531469,1.0,0.9242976599845817,0.8963743533705765,0.40997386054648066,0.8669315299560171,0.8901731903171936,0.8942887644373918,0.843079062800686,0.8980924119841682,0.8886429821049856,0.805391535660629,0.7989080133249333,0.9239783405706384,0.8718045830611914,0.8696164062903617,0.8921208816631135,0.8905781033042923,0.9037723699106675,0.8932432522118001,0.8499608668839149,0.9187965987689329,0.9270119781109767,0.9195854568313003,0.9339935616252668,0.9236254889857068,0.7951589191653077,0.772697329650555
5,0.9205451784014581,0.9370549847087734,0.9316594526953853,0.9328507913921418,0.9242976599845817,1.0,0.8986694882568491,0.4102734247100755,0.8712215730863532,0.9060269107161484,0.9029469232142334,0.85473380757446,0.8930059835722791,0.9050704056368795,0.797032404978953,0.777392159310425,0.9401427827210648,0.8723927390576898,0.8800804596552252,0.9043132906208666,0.8926538638987308,0.9111567483313293,0.9081998423776587,0.8559177283238799,0.9334433687002202,0.9310749757270911,0.9224297529055181,0.9370122642300264,0.9274317062205591,0.7986688854036272,0.7908199237815553
6,0.879872411349139,0.8976679184346551,0.9038464517710925,0.8946853450861322,0.8963743533705765,0.8986694882568491,1.0,0.4288865732321565,0.8554168054403877,0.8926721075926517,0.8695068150101133,0.8371463908390941,0.8698926324100871,0.8690493370235114,0.7971701787079333,0.794003037499788,0.9015870419391729,0.8568382298702834,0.8561226450299388,0.8659798597426963,0.8677664430404682,0.8735644069668189,0.8737693860491396,0.8470723954328374,0.9015857553700157,0.8989161142667199,0.8996477491264389,0.8978264522250815,0.8971719896562774,0.7765097781602575,0.7780134430382054
7,0.3963133581011547,0.40807417784008226,0.41918440652375266,0.4080379261880379,0.40997386054648066,0.4102734247100755,0.4288865732321565,1.0,0.405301985894476,0.417261286471005,0.3840973455988624,0.4146974893775151,0.4005976068881044,0.40783230145758287,0.4265499296691293,0.4121343298872754,0.41359379813789654,0.39367978241896956,0.3913181876867015,0.3841245322930799,0.412872175675309,0.40080212998793935,0.40262309664775314,0.40595507703387795,0.41278784880327085,0.40645400536624543,0.40554604864776267,0.40719471720584205,0.4175309736267006,0.34922169928429364,0.37755467976374424
8,0.8548581239601628,0.8714352264825643,0.8776502258217211,0.8756908382390567,0.8669315299560171,0.8712215730863532,0.8554168054403877,0.405301985894476,1.0,0.8590864095959029,0.8486668918871028,0.797041124033841,0.8354107881169631,0.8478401855607811,0.7622348333329416,0.7396614483145858,0.8769999601534098,0.8031603855722301,0.8233417842755859,0.850863601150889,0.8442598113608408,0.8620417475220197,0.8523742646290897,0.8165316467546033,0.8778647791897778,0.8735636314517053,0.8710837841285324,0.8776792133185405,0.8696485839616526,0.7583948731403255,0.7610112684608894
9,0.8823572760003633,0.8973037679238949,0.8974607490647528,0.8936761248590951,0.8901731903171936,0.9060269107161484,0.8926721075926517,0.417261286471005,0.8590864095959029,1.0,0.8740385942036655,0.8310586804289086,0.8565766115230286,0.8824312023252026,0.7731693298207427,0.7637989105622269,0.9118346148117425,0.8437316655132426,0.8555222943184356,0.8654263463324182,0.8704479441842887,0.8726459606032994,0.874392666054274,0.8518298544380846,0.9040000134506893,0.8994850935711955,0.8955858403702057,0.898954537049104,0.8968243382113561,0.7733256371239126,0.8049488936244744
10,0.8955960846698223,0.9107490038425802,0.8991714375959068,0.9095372389348778,0.8942887644373918,0.9029469232142334,0.8695068150101133,0.3840973455988624,0.8486668918871028,0.8740385942036655,1.0,0.8297961036011259,0.8627803409020359,0.8806838001149752,0.7821171973455424,0.7546399575503933,0.9152439489233433,0.8265770908112072,0.8569204334513381,0.8874665240876641,0.8682897980497648,0.8889377309596858,0.8798945178637115,0.8208905994536554,0.9088710826217239,0.9049818852613865,0.8958995757095527,0.9120659904964449,0.8980100252302509,0.7897760346407545,0.7669668989850837
11,0.8413386582434125,0.8548730353230254,0.8612419037264334,0.8604427151067061,0.843079062800686,0.85473380757446,0.8371463908390941,0.4146974893775151,0.797041124033841,0.8310586804289086,0.8297961036011259,1.0,0.8390357236676802,0.8319660630474498,0.7913077516367483,0.7855187462117005,0.8673282160010832,0.8065879731805117,0.8179341815892419,0.8252207416295767,0.8318252593392965,0.8446410696453395,0.8422149013604104,0.7940954751067245,0.8594928505151972,0.8445576177452028,0.8457177119136479,0.8570322355976181,0.8488396331641539,0.739715255095723,0.7310887110026822
12,0.8727855102743012,0.8959521755945236,0.9043066105824183,0.8933744884064728,0.8980924119841682,0.8930059835722791,0.8698926324100871,0.4005976068881044,0.8354107881169631,0.8565766115230286,0.8627803409020359,0.8390357236676802,1.0,0.8567415017709076,0.8019898382085933,0.7846001385710963,0.8809780309175211,0.8551357877703061,0.8468783973815469,0.8536499977898078,0.8573155685176109,0.8780277801442506,0.8797773499343586,0.8668240925611952,0.8893524883475117,0.8827795108998292,0.883962756277712,0.89749074026497,0.8861786164807716,0.7506857307431637,0.7559091202174634
13,0.8956604469253706,0.9066881280891703,0.899974414094086,0.9022819253164857,0.8886429821049856,0.9050704056368795,0.8690493370235114,0.40783230145758287,0.8478401855607811,0.8824312023252026,0.8806838001149752,0.8319660630474498,0.8567415017709076,1.0,0.7760850427747032,0.7414043116857553,0.9216790862585512,0.836677786761272,0.8665614547229828,0.8777999452250974,0.8757623424472158,0.8859327272335851,0.8779055929859826,0.8179068166926559,0.9144963933738717,0.9038988512789763,0.8971472530300493,0.9092476952092615,0.9047009625619477,0.7773759925086632,0.7738697595793579
14,0.791526714846281,0.8133007277640215,0.8179161676132863,0.8144347472659029,0.805391535660629,0.797032404978953,0.7971701787079333,0.4265499296691293,0.7622348333329416,0.7731693298207427,0.7821171973455424,0.7913077516367483,0.8019898382085933,0.7760850427747032,1.0,0.786608619899215,0.8143516571825519,0.7619661398680658,0.7563231028799998,0.7766533592454952,0.781032749718087,0.8060692182889632,0.7946650883464685,0.762953015094225,0.8089181608075269,0.7994863230210566,0.8055994751208261,0.8116390605615937,0.8036619684005294,0.7011322803678227,0.6869655446382378
15,0.7560932694987855,0.7842324373356363,0.796157165313816,0.7843988003742758,0.7989080133249333,0.777392159310425,0.794003037499788,0.4121343298872754,0.7396614483145858,0.7637989105622269,0.7546399575503933,0.7855187462117005,0.7846001385710963,0.7414043116857553,0.786608619899215,1.0,0.7921812833640601,0.7827844618403801,0.7366463781025767,0.7583109644419883,0.7659499290867744,0.7789707793049535,0.7721407226508253,0.7494726438386397,0.7747178697564017,0.7801941178900669,0.7911076541473373,0.7823664024336519,0.7833108626770421,0.6826108735391688,0.6682507375194562
